ID,Name,KG,Beschreibung,Link,Wikidata ID,Wikidata Link,Benannt nach,Wikidata Person ID,Wikidata Person Link,Wikidata Person Name,Wikidata Person Geschlecht,Wikidata Person Beruf,Wikidata Person Geburtsdatum,Wikidata Person Sterbedatum
3076,Webergasse,Urfahr,Nach dem Objekt Ottensheimer Straße 54 etwa in nordnordwestlicher bzw. nordwestlicher Richtung zur Rudolfstraße verlaufend. Benannt 1910 nach dem letzten hier ansässig gewesenen Urfahrer Hausweber. Vorher in die Hagenstraße einbezogen.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3076,,,,,,,,,,
3457,Weg der Begegnung,Linz,"Die am nördlichen Ende des Volksgartens an der Kreuzung Stelzhamerstraße und Landstraße beginnende und in südlicher Richtung verlaufende Verkehrsfläche innerhalb des Volksgartens wird 2015 als ""Weg der Begegnung"" benannt.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3457,,,,,,,,,,
3077,Wegscheider Straße,Kleinmünchen,"Nach dem Objekt Salzburger Straße 266 vorerst etwa in nordnordwestlicher, dann in westsüdwestlicher und nordwestlicher Richtung zur Stadtgrenze mit Leonding verlaufend. Benannt 1956. Nach der Straßengabel Salzburger Straße - Dauphinestraße als Wegscheid bezeichnet.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3077,,,,,,,,,,
3082,Weigunystraße,Urfahr,"Nach dem Objekt Leonfeldner Straße 55 etwa in westlicher Richtung zum Merianweg verlaufend. Benannt 1945 nach dem Gemeinderat, Reichsratsabgeordneten und Gründer der Sozialdemokratischen Partei Oberösterreichs Anton Weiguny (1851-1914). - 1940 Schönererstraße nach dem Führer der Deutschnationalen Österreichs Georg von Schönerer (1842-1921).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3082,,,Anton Weiguny,Q21404581,https://www.wikidata.org/wiki/Q21404581,Anton Weiguny,male,politician,1851-03-29T00:00:00Z,1914-12-14T00:00:00Z
3083,Weikerlseestraße,Ufer,Gegenüber dem Objekt Auhirschgasse 30 etwa in nördlicher Richtung zur alten Weikerlseestraße verlaufend. Benannt 1954 nach dem Gasthof Weikerl.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3083,,,,,,,,,,
3084,Weikhartweg,"Posch, Pichling","Nach dem Objekt Oidener Straße 23 vorerst etwa in ostnordöstlicher, dann im Bogen nach Norden zum Falterweg verlaufend. Benannt 1957 nach dem Pfleger Weikhart von Winkel, der 1378 das Lehen zu Traundorf erwarb.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3084,,,Weikhart von Winkel,,,,,,,
3087,Weingartshofstraße,Linz,Nach dem Objekt Volksgartenstraße 34 etwa in südsüdwestlicher Richtung zur Waldeggstraße verlaufend. Benannt vor 1869 nach dem gleichnamigen großen Landgut in Hart (Stadt Leonding).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3087,,,,,,,,,,
3088,Weinheberstraße,Waldegg,"Nach dem Objekt Glimpfingerstraße 113 vorerst etwa in südsüdöstlicher, dann in ostnordöstlicher Richtung zur Müller-Guttenbrunn-Straße verlaufend. Benannt 1972 nach dem österreichischen Schriftsteller Josef Weinheber (1892-1945).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3088,,,Josef Weinheber,Q78776,https://www.wikidata.org/wiki/Q78776,Josef Weinheber,male,poet,1892-03-09T00:00:00Z,1945-04-08T00:00:00Z
3089,Weißdornweg,Kleinmünchen,Als Sackgasse beginnend und etwa in westsüdwestlicher Richtung zu einer unbenannten Verbindungsstraße zwischen Bäckermühlweg und Flötzerweg verlaufend. Benannt 1958 nach der einheimischen Strauchart.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3089,,,,,,,,,,
3091,Weißenwolffstraße,Linz,Nach dem Objekt Huemerstraße 25 als Fortsetzung der Mozartstraße etwa in ostnordöstlicher Richtung zur Derfflingerstraße verlaufend. Benannt 1869 nach dem oberösterreichischen Adelsgeschlecht der Grafen Ungnad von Weißenwolff.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3091,,,,,,,,,,
3095,Wenglerstraße,Linz,Vor dem Objekt Nietzschestraße 21 etwa in ostnordöstlicher Richtung zur Leibnizstraße verlaufend. Benannt 1940 nach dem oberösterreichischen Maler Johann Baptist Wengler (1816-1899).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3095,,,Johann Baptist Wengler,Q1692601,https://www.wikidata.org/wiki/Q1692601,Johann Baptist Wengler,male,painter,1816-06-04T00:00:00Z,1899-04-06T00:00:00Z
3096,Werfelweg,Ebelsberg,Von der Ennsfeldstraße etwa in nordnordwestlicher Richtung zum Kafkaweg verlaufend. Benannt 1992 nach dem österreichischen Schriftsteller Franz Werfel (1890-1945).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3096,,,Franz Werfel,Q78514,https://www.wikidata.org/wiki/Q78514,Franz Werfel,male,writer,1890-09-10T00:00:00Z,1945-08-26T00:00:00Z
3097,Werndlstraße,Waldegg,Von der A7 (Abfahrt Bindermichl) in westlicher Richtung zur Stechergasse verlaufend. Benannt 1941 nach dem Begründer der Steyrer Waffenfabrik Joseph Werndl (1831-1889).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3097,,,Joseph Werndl,Q1706031,https://www.wikidata.org/wiki/Q1706031,Josef Werndl,male,entrepreneur,1831-02-26T00:00:00Z,1889-04-29T00:00:00Z
3098,Wernickestraße,Katzbach,Nach dem Objekt Kirchmühlstraße 23 etwa in nordnordwestlicher Richtung verlaufende Sackgasse. Benannt 1971 nach dem Maler und Porträtisten Rudolf Wernicke (1898-1963).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3098,,,Rudolf Wernicke,Q75941523,https://www.wikidata.org/wiki/Q75941523,Rudolf Wernicke,male,artist,1898-10-06T00:00:00Z,1963-11-28T00:00:00Z
3099,Westbahnstraße,"Lustenau, St. Peter",Von der Oberfeldstraße als Fortsetzung der Heizhausstraße etwa in südsüdöstlicher Richtung entlang der Westbahn zur Rosenbauerstraße verlaufend. Benannt 1925 nach der Westbahnlinie.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3099,,,,,,,,,,
3101,Wiener Straße,"Lustenau, Linz, Waldegg, St. Peter, Kleinmünchen, Ebelsberg, Ufer, Pichling",Von der Bahnhofstraße (bis 2011 von der Unterführung der Westbahn) etwa in südöstlicher Richtung zur Stadtgrenze mit Asten und St. Florian verlaufend. Benannt 1968 als Richtungsbezeichnung. - Vorher altbenannt als Wiener Reichsstraße. 1929 Einbeziehung des Teiles von der Neuen Welt bis zur Ebelsberger Gemeindegrenze.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3101,Q52185948,https://www.wikidata.org/wiki/Q52185948,,,,,,,,
3102,Wieningerstraße,Waldegg,Nach dem Objekt Meggauerstraße 9 mit einer Unterbrechung etwa in südsüdöstlicher Richtung zur Europastraße verlaufend. Benannt 1966 nach dem Gründer der Landwirtschaftlichchemischen Bundesversuchsanstalt Georg Wieninger (1859-1925).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3102,,,Georg Wieninger,Q1506378,https://www.wikidata.org/wiki/Q1506378,Georg Wieninger,male,politician,1859-04-05T00:00:00Z,1925-11-03T00:00:00Z
3103,Wildbergstraße,Urfahr,Vor dem Objekt Verlängerte Kirchengasse 15 etwa in nordnordwestlicher Richtung zur Freistädter Straße verlaufend. Benannt 1903 nach dem im Haselgraben gelegenen Schloß und der Burgruine Wildberg.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3103,Q114358184,https://www.wikidata.org/wiki/Q114358184,,,,,,,,
3455,Wilenskyweg,Posch,"Von der Schwaigaustraße in nördlicher Richtung verlaufend und als Sackgasse endend. Benannt 2014 nach der Tänzerin Edith Wilensky (1905-1976), die als Jüdin nach dem ""Anschluss"" 1938 aus Linz vertrieben wurde.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3455,,,Edith Wilensky,Q109578282,https://www.wikidata.org/wiki/Q109578282,Edith Wilensky,female,dancer,1905-03-24T00:00:00Z,1976-01-01T00:00:00Z
3105,Willemerstraße,Lustenau,"Nach dem Objekt Lonstorferplatz 10 vorerst etwa in nordöstlicher, dann in ostnordöstlicher Richtung zur Ing.-Stern-Straße verlaufend. Benannt 1914 nach der aus Linz stammenden Marianne von Willemer (1784-1860), einer geborenen Pirngruber. Sie schrieb die Wechselgedichte Hatem - Suleika in Goethes Westöstlicher Diwan. Die Dichterin ist Namensgeberin des mit 3.600 Euro dotierten Willemerpreises der Stadt Linz.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3105,,,Marianne von Willemer,Q75803,https://www.wikidata.org/wiki/Q75803,Marianne von Willemer,female,writer,1784-11-20T00:00:00Z,1860-12-06T00:00:00Z
3106,Willingerstraße,Kleinmünchen,"Nach dem Objekt Wiener Straße 238 etwa in westsüdwestlicher Richtung zur Wasserwerkstraße verlaufend. Benannt 1929 nach Achaz Willinger von der Au auf Katering (Gatterhof zu Haag am Hausruck), 1626 einer der Führer im oberösterreichischen Bauernkrieg, der am 26. März 1627 auf dem Linzer Hauptplatz enthauptet wurde. - Vorher Kreuzstraße in Scharlinz.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3106,,,Achaz Willinger von der Au,,,,,,,
3107,Wimhölzelstraße,Lustenau,"Nach dem Objekt Franckstraße 39 vorerst etwa in ostnordöstlicher, dann mit einer Unterbrechung durch die A7 in östlicher Richtung ins Industriegelände verlaufende Sackgasse. Benannt 1914 nach dem Bürgermeister von Linz Johann Evangelist Wimhölzel (1833-1900).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3107,,,Johann Evangelist Wimhölzel,Q21704538,https://www.wikidata.org/wiki/Q21704538,Johann Wimhölzel,male,businessperson,1833-10-20T00:00:00Z,1900-08-15T00:00:00Z
3108,Wimmerstraße,Kleinmünchen,Nach dem Objekt Wiener Straße 344 im Bogen gegen Süden und Südsüdosten zur Denkstraße verlaufend. Benannt 1940 nach dem Buchdruckereibesitzer und Linzer Ehrenbürger Julius Wimmer (1856-1945).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3108,,,Julius Wimmer,Q104985179,https://www.wikidata.org/wiki/Q104985179,Julius Wimmer,male,printer,1856-03-09T00:00:00Z,1945-09-08T00:00:00Z
3109,Windflachweg,Pöstlingberg,Von der Hohen Straße etwa in westnordwestlicher Richtung zur Stadtgrenze mit Puchenau verlaufend. Benannt 1958 nach einem Flurnamen.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3109,,,,,,,,,,
3111,Winetzhammerstraße,Kleinmünchen,Nach dem Objekt Franzosenhausweg 46 in westlicher Richtung zum Angererhofweg verlaufend. Benannt 1989 nach Landesrat Hans Winetzhammer (1925-1986).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3111,,,Hans Winetzhammer,,,,,,,
3113,Wischerstraße,Urfahr,Nach dem Objekt Knabenseminarstraße 1 etwa in westnordwestlicher Richtung zur Aubergstraße verlaufend. Benannt 1926 nach dem letzten Marktrichter und ersten Bürgermeister von Urfahr Karl Wischer (1797-1856).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3113,,,Karl Wischer,,,,,,,
3481,Wittgensteinweg,Kleinmünchen,Nach dem Objekt Daimlerstraße 36 etwa in westlicher Richtung zur Siemensstraße verlaufend. Benannt 2023 nach dem Philosophen Ludwig Wittgenstein (1889–1951). 1954-2023 Porscheweg nach dem Autokonstrukteur Ferdinand Porsche (1875-1951).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3481,,,Ludwig Wittgenstein,Q9391,https://www.wikidata.org/wiki/Q9391,Ludwig Wittgenstein,male,philosopher of language,1889-04-26T00:00:00Z,1951-04-29T00:00:00Z
3116,Wohnstättenweg,Kleinmünchen,Vom Traunauweg etwa in nordwestlicher Richtung zum Straßenzug Kleinwört verlaufend. Benannt 1951 nach der gleichnamigen Siedlungsgenossenschaft.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3116,,,,,,,,,,
3117,Woissauerstraße,Kleinmünchen,Hinter dem Objekt Dauphinestraße 169 als Sackgasse beginnend und etwa in südlicher Richtung zum Flötzerweg verlaufend. Benannt 1943 nach einem dort liegenden Bauernhaus.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3117,,,,,,,,,,
3121,Wolf-Huber-Straße,Katzbach,"Von der Hohen Straße vorerst etwa in ostnordöstlicher, dann in südöstlicher Richtung verlaufende Sackgasse. Benannt 1965 nach Wolf Huber (1485-1553), einem der bedeutendsten Landschaftszeichner der Donauschule.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3121,,,Wolf Huber,Q610556,https://www.wikidata.org/wiki/Q610556,Wolf Huber,male,architect,1485-01-01T00:00:00Z,1553-06-03T00:00:00Z
3118,Wolfauerstraße,Waldegg,"Nach dem Objekt Magdalenastraße 2 etwa in östlicher, dann in nordöstlicher und wiederum östlicher Richtung zur Altenberger Straße verlaufend. Benannt 1954 nach einem alten Flurnamen.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3118,,,,,,,,,,
3119,Wolfgang-Pauli-Straße,Pöstlingberg,Nach dem Objekt Wankmüllerhofstraße 37 etwa in ostnordöstlicher Richtung zur Wiener Straße verlaufend. Benannt 1990 nach dem theoretischen Physiker und Nobelpreisträger Wolfgang Pauli (1900-1958).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3119,,,Wolfgang Pauli,Q65989,https://www.wikidata.org/wiki/Q65989,Wolfgang Pauli,male,theoretical physicist,1900-04-25T00:00:00Z,1958-12-15T00:00:00Z
3122,Worathweg,Pöstlingberg,Vom Straßenzug Am Bachlberg etwa in nordwestlicher Richtung verlaufende Sackgasse mit einem etwa in östlicher Richtung zum Bachlbergweg führenden Ast. Benannt 1958 nach dem aus Südtirol stammenden Mühlviertler Bildhauer des Frühbarock Johann Worath (1609-1680).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3122,,,Johann Worath,Q37939222,https://www.wikidata.org/wiki/Q37939222,Johann Worath,male,sculptor,1609-11-01T00:00:00Z,1680-02-05T00:00:00Z
3127,Wurmstraße,Linz,"Nach dem Objekt Herrenstraße 56 etwa in westsüdwestlicher Richtung zur Sandgasse verlaufend. Benannt 1869 nach Alois Wurm, auf dessen Gründen die Straße erbaut wurde. - 1730 vermutlich als Äußere Kapuzinerfeldgassen bezeichnet. 1800 scheint die Bezeichnung Lamplwirtsgasse nach dem ehemaligen Gasthof ""Zum Weißen Lamm"" auf. Bis 1869 Äußere Wurmstraße.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3127,,,Alois Wurm,,,,,,,
3123,Wüstenrotplatz,Kleinmünchen,Einkaufszentrum Auwiesen. Benannt 1984 nach der Bausparkasse Wüstenrot.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3123,,,,,,,,,,
3124,Wüstenrotstraße,Lustenau,Nach dem Objekt Khevenhüllerstraße 21 etwa in ostnordöstlicher Richtung zur Kinderspitalstraße verlaufend. Benannt 1976 nach der Bausparkasse Wüstenrot. - 1913 Kinderspitalstraße.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3124,,,,,,,,,,
3128,Zamenhofstraße,Lustenau,"Nach dem Objekt Fröbelstraße 10 vorerst etwa in südsüdwestlicher und dann in zwei Ästen in ostnordöstlicher Richtung verlaufende Sackgasse. Benannt 1958 nach dem Schöpfer der Welthilfssprache Esperanto, dem polnischen Arzt Ludwig Lazarus Zamenhof (1859-1917).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3128,,,Ludwig Lazarus Zamenhof,Q11758,https://www.wikidata.org/wiki/Q11758,L. L. Zamenhof,male,linguist,1859-12-15T00:00:00Z,1917-04-14T00:00:00Z
3129,Zappestraße,Katzbach,"Nach dem Objekt Leonfeldner Straße 274 vorerst etwa in östlicher, dann in südlicher und südöstlicher Richtung verlaufende Sackgasse. Benannt 1967 nach dem Domkapellmeister und Stadtpfarrkapellmeister sowie Orchesterdirektor des Landestheaters Karl Zappe (1812-1871).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3129,,,Karl Zappe,Q55681703,https://www.wikidata.org/wiki/Q55681703,Karl Zappe,male,violinist,1812-09-01T00:00:00Z,1871-06-15T00:00:00Z
3130,Zaubertalstraße,Linz,"Nach dem Objekt Margarethen 21 vorerst etwa in südöstlicher, dann in südlicher Richtung zur Stadtgrenze mit Leonding verlaufend. Benannt 1954 nach dem gleichnamigen Tal bzw. Bach, der im Mittelalter als Zellbach belegt ist.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3130,,,,,,,,,,
3132,Zaunerweg,Linz,Von der Abzweigung des Salesianumweges etwa in südwestlicher Richtung wegführend und als Sackgasse endend. Benannt 1999 nach dem langjährigen Diözesanbischof Franz Sales Zauner (1904-1994).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3132,,,Franz Sales Zauner,Q1449805,https://www.wikidata.org/wiki/Q1449805,Franz Zauner,male,theologian,1904-12-11T00:00:00Z,1994-02-20T00:00:00Z
3133,Zaunmüllerstraße,Lustenau,"Gegenüber dem Objekt Poschacherstraße 19 etwa in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1955 nach dem Gemeinderat Siegmund Zaunmüller (1844-1934), der sich um die Stadtplanung und den Bau der Römerbergschule verdient machte.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3133,,,Siegmund Zaunmüller,,,,,,,
3134,Zechmeisterstraße,Kleinmünchen,"Vom Binderlandweg etwa in westsüdwestlicher Richtung zum Straßenzug Im Breitland verlaufend. Benannt 1962 nach dem Kleinmünchner Bürgermeister (1861-1863, 1874-1878) August Zechmeister.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3134,,,August Zechmeister,,,,,,,
3135,Zeillergang,Kleinmünchen,"Nach dem Objekt Wimmerstraße 10 etwa in nordnordwestlicher Richtung zur Brunnenfeldstraße verlaufend. Benannt 1940 nach dem Topographen Martin Zeiller (1589-1661), der an der ständischen Schule in Linz wirkte.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3135,,,Martin Zeiller,Q68675,https://www.wikidata.org/wiki/Q68675,Martin Zeiler,male,writer,1589-04-17T00:00:00Z,1661-10-06T00:00:00Z
3136,Zeillingerweg,Ufer,"Nach dem Objekt Traundorfer Straße 136 vorerst etwa in südlicher, dann in ostsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1955 nach dem gleichnamigen Bauerngut.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3136,,,,,,,,,,
3137,Zeisigweg,"Pichling, Posch",Vor dem Objekt Schwaigaustraße 13 etwa in nördlicher und nordnordöstlicher Richtung zur Traundorfer Straße verlaufend. Benannt 1958 nach der einheimischen Vogelart.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3137,,,,,,,,,,
3138,Zelkingerstraße,Waldegg,Nach dem Objekt Landwiedstraße 8 etwa in südwestlicher Richtung verlaufende Sackgasse. Benannt 1951 nach einem alten oberösterreichischen Adelsgeschlecht.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3138,,,,,,,,,,
3139,Zellerstraße,Urfahr,"Vor dem Objekt Webergasse 3 vorerst etwa in westlicher, dann in westsüdwestlicher Richtung zur Gußhausstraße verlaufend. Benannt 1903 nach Christoph Zeller, einem der Hauptanführer im oberösterreichischen Bauernkrieg, der am 18. Juli 1626 vor dem Oberen Wassertor in Linz fiel.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3139,,,Christoph Zeller,Q370581,https://www.wikidata.org/wiki/Q370581,Christoph Zeller,male,restaurateur,1600-01-01T00:00:00Z,1626-07-18T00:00:00Z
3140,Zeppelinstraße,Kleinmünchen,"Nach dem Objekt Wiener Straße 388 etwa in westsüdwestlicher Richtung zur Dauphinestraße verlaufend. Benannt 1938 nach dem Erfinder des lenkbaren Luftschiffes Ferdinand Graf von Zeppelin (1838-1917). - 1925 Löwenfeldstraße nach Moriz Löwenfeld, Teilhaber der Kunstmühle in Kleinmünchen und Wohltäter dieser Gemeinde.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3140,Q50809687,https://www.wikidata.org/wiki/Q50809687,Ferdinand Graf von Zeppelin,Q75780,https://www.wikidata.org/wiki/Q75780,Ferdinand von Zeppelin,male,aircraft pilot,1838-07-08T00:00:00Z,1917-03-08T00:00:00Z
